PropertyID,ParID,UseDescription,Rental?,RentalPermit?,OwnerID,AgentID,Zoning,OpenIssueType,OpenIssueNote,Image,PropertyType,ResidenceType,VacantLand?,OccupancyPermit?,OccupancyPermitDate,RentalPermitDate,PropertyStatus,StatusDate,Note,SewerDistrict,UCCPermit?,UCCPermitDate,ZoningApproval?,ZoningApprovalDate,PassDyeTest?,PassDyeTestDate,CountyHyperlink,municode_1
16146,0541E00118000000,Single family                 ,1,0,900,301,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00118000000,953
16147,0541E00160000000,Single family                 ,1,0,2175,537,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00160000000,953
16148,0541E00188000000,Single family                 ,0,0,1641,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00188000000,953
16149,0541K00192000000,Single family                 ,0,0,1343,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541K00192000000,953
16150,0541A00044000000,Single family                 ,1,0,2954,169,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541A00044000000,953
16151,0541E00156000000,Single family                 ,0,0,2966,676,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00156000000,953
16152,0541F00306000000,Vacant land                   ,1,0,4245,517,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541F00306000000,953
16153,0541J00004000000,Single family                 ,0,0,4495,601,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541J00004000000,953
16154,0541A00048000000,Single family                 ,0,0,1150,301,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541A00048000000,953
16155,0541E00174000000,Single family                 ,0,0,3060,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00174000000,953
16156,0541E00120000000,Single family                 ,0,0,1753,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00120000000,953
16157,0452E00075000000,Municipal government          ,0,0,373,74,,,,,Government                    ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452E00075000000,816
16158,0452J00104000000,Single family                 ,0,0,2599,,,,,,Residential                   ,,0,0,,,,,McDonough 412-638-8370,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452J00104000000,816
16159,0452L00028000000,Single family                 ,0,0,3449,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452L00028000000,953
16160,0452J00112000000,Single family                 ,0,0,3238,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452J00112000000,816
16161,0452N00002000000,Single family                 ,0,0,2754,293,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452N00002000000,816
16162,0454N00245000000,Vacant land                   ,1,0,516,,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0454N00245000000,953
16163,0541P00244000000,Single family                 ,0,0,1086,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541P00244000000,953
16164,0541E00088000000,Single family                 ,0,0,1406,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00088000000,953
16165,0541E00164000000,Single family                 ,0,0,240,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00164000000,953
16166,0541E00094000000,Single family                 ,1,0,3559,816,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00094000000,953
16167,0541F00010000000,Single family                 ,0,0,3167,691,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541F00010000000,953
16168,0541J00006000000,Single family                 ,0,0,2055,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541J00006000000,953
16169,0541K00194000000,Single family                 ,0,0,2443,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541K00194000000,953
16170,0541E00080000000,Single family                 ,0,0,2641,724,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00080000000,953
16171,0541E00090000000,Single family                 ,0,0,1693,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00090000000,953
16172,0541K00196000000,Single family                 ,0,0,1832,362,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541K00196000000,953
16173,0541E00102000000,Single family                 ,1,0,4263,301,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00102000000,953
16174,0541E00184000000,Single family                 ,0,0,567,638,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00184000000,953
16175,0541F00002000000,Single family                 ,0,0,2967,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541F00002000000,953
16176,0541E00162000000,Single family                 ,0,0,457,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00162000000,953
16177,0541K00188000000,Single family                 ,0,0,2542,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541K00188000000,953
16178,0541F00006000000,Single family                 ,0,0,2311,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541F00006000000,953
16179,0541K00184000000,Single family                 ,0,0,2404,691,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541K00184000000,953
16180,0541E00178000000,Single family                 ,1,0,1913,516,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00178000000,953
16181,0541E00172000000,Single family                 ,0,0,2053,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00172000000,953
16182,0541F00138000000,Single family                 ,1,0,967,438,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541F00138000000,953
16183,0541F00008000000,Single family                 ,0,0,670,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541F00008000000,953
16184,0541F00312000000,Single family                 ,0,0,769,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541F00312000000,953
16185,0541E00176000000,Single family                 ,0,0,4310,737,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00176000000,953
16186,0541E00198000000,Single family                 ,0,0,3318,911,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00198000000,953
16187,0541E00166000000,Single family                 ,0,0,2170,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00166000000,953
16188,0541K00190000000,Single family                 ,0,0,2461,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541K00190000000,953
16189,0298M00001030100,Condominium                   ,0,0,3663,87,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0298M00001030100,816
16190,0373H00034000000,Single family                 ,0,0,4196,911,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0373H00034000000,953
16191,0373H00036000000,Single family                 ,1,0,3965,211,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0373H00036000000,953
16192,0454N00163000000,Vacant land                   ,1,0,516,,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0454N00163000000,953
16193,0541A00037000000,Single family                 ,0,0,942,920,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541A00037000000,953
16194,0298F00168000000,Vacant land                   ,1,0,2300,,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0298F00168000000,816
16195,0453P00217000000,Vacant land                   ,1,0,3385,789,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453P00217000000,953
16196,0452R00300000000,Vacant land                   ,1,0,1614,458,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452R00300000000,953
16197,0453C00130000000,Single family                 ,0,0,3021,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453C00130000000,816
16198,0452P00006000000,Single family                 ,0,0,4501,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452P00006000000,816
16199,0453G00040000000,Single family                 ,0,0,3610,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453G00040000000,953
16200,0452P00007000000,Single family                 ,0,0,3355,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452P00007000000,816
16201,0453C00095000000,Vacant land                   ,1,0,1128,370,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453C00095000000,953
16202,0453C00100000000,Vacant land                   ,1,0,1127,369,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453C00100000000,953
16203,0454B00198000000,Single family                 ,0,0,2244,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0454B00198000000,953
16204,0453C00170000000,Vacant land                   ,1,0,3801,853,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453C00170000000,816
16205,0543A00045000000,Vacant land                   ,1,0,626,300,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0543A00045000000,953
16206,0542K00055000000,Office-elevator -3 + stories  ,0,0,3112,324,,,,,Commercial                    ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0542K00055000000,953
16207,0543A00120000000,Single family                 ,1,0,171,222,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0543A00120000000,953
16208,0450L00350000000,Municipal government          ,0,0,4096,,,,,,Government                    ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0450L00350000000,953
16209,0542K00075000000,Office-elevator -3 + stories  ,0,0,3112,324,,,,,Commercial                    ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0542K00075000000,953
16210,0542F00090000000,Community shopping center     ,0,0,3111,324,,,,,Commercial                    ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0542F00090000000,953
16211,0542N00255000000,Apart:40+ units               ,1,0,3133,324,,,,,Commercial                    ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0542N00255000000,953
16212,0452B00010000100,Office-elevator -3 + stories  ,0,0,890,338,,,,,Commercial                    ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452B00010000100,953
16213,0542K00015000000,Office-walkup -3 + stories    ,0,0,3112,455,,,,,Commercial                    ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0542K00015000000,953
16214,0542F00120000000,Department sotre              ,0,0,3112,324,,,,,Commercial                    ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0542F00120000000,953
16215,0542J00076000000,Vacant commercial land        ,0,0,3112,324,,,,,Commercial                    ,,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0542J00076000000,953
16216,0452M00057000000,Single family                 ,0,0,3379,787,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452M00057000000,953
16217,0542E00175000000,Community shopping center     ,0,0,3112,324,,,,,Commercial                    ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0542E00175000000,953
16218,0541E00008000000,Single family                 ,0,0,2278,487,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00008000000,953
16219,0541E00004000000,Single family                 ,0,0,2107,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00004000000,953
16220,0541F00136000000,Single family                 ,0,0,1028,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541F00136000000,953
16221,0374M00090000000,Apart:20-39 units             ,0,0,1750,259,,,,,Commercial                    ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0374M00090000000,953
16222,0372G00025000000,Single family                 ,1,0,1481,440,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372G00025000000,816
16223,0541E00014000000,Single family                 ,0,0,1974,691,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00014000000,953
16224,0541F00180000000,Single family                 ,0,0,2792,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541F00180000000,953
16225,0541F00120000000,Single family                 ,0,0,1074,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541F00120000000,953
16226,0541F00124000000,Single family                 ,0,0,211,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541F00124000000,953
16227,0541F00104000000,Single family                 ,0,0,263,862,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541F00104000000,953
16228,0541F00130000000,Single family                 ,0,0,403,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541F00130000000,953
16229,0541E00010000000,Single family                 ,0,0,2943,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00010000000,953
16230,0541E00016000000,Single family                 ,1,0,1452,50,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541E00016000000,953
